instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
1767080,48341,2723,6725,3066
1724577,56000,3142,6815,3195
1773792,44403,2701,6411,2588
1765086,50970,2460,6466,2643
1808704,47928,2801,6499,2869
1785206,52808,2686,6747,2955
977381,57138,3134,7048,3255
1803893,53949,2976,6037,2832
1433900,56237,3129,6413,3285
1779999,57655,3171,8023,3333
1876328,55279,3074,5629,3166
1754070,52234,2908,6648,3196
1789397,56204,3128,6586,3293
1850538,47209,2670,6570,2719
1740815,48118,2757,5983,2910
1806904,52430,2832,7035,2966
1318505,40999,2245,5276,2158
787884,41535,2316,3889,2399
1776915,52563,3127,6842,3126
2076262,45593,2637,6783,2677
1467176,27834,1150,3678,1157
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
351630,28281,1403,5724,1765
1697289,50948,2730,7651,2566
1677475,50107,2869,6905,3180
612276,43594,2464,5157,2541
1666046,31914,2120,5200,2398
1526450,41826,2088,5564,2044
1191817,36423,2139,4957,2344
1486924,38962,2255,5002,2700
1466892,43253,2402,6279,2506
603987,32991,1866,3531,1530
1763656,41855,2290,6238,2525
1465371,31396,1667,4490,1504
1816567,48807,2848,6931,2888
1159991,53717,2798,6530,2808
1341038,55163,3082,5770,3255
1866786,56423,3154,7450,3346
1910471,48248,2669,6925,2893
1787138,46853,2838,6385,2731
1870758,47273,2450,6463,2723
1621603,46733,2712,6283,2498
1841169,60246,3213,7311,3306
1921646,53392,2887,6494,3144
1770061,47395,2611,6608,2603
781247,54210,3031,5934,3122
1864219,49467,2793,6096,3173
1862565,46720,2783,6875,2820
1814418,47815,2569,6010,2697
1512511,30474,1645,4822,1611
687836,52008,2812,4770,2758
1734658,32536,1909,5450,2385
2022328,56358,3178,9554,3110
1943442,53113,3151,7661,2878
1905489,58508,3193,7537,3435
627993,77829,3769,6445,3945
835304,55250,3034,6252,2832
1656185,51169,2776,6187,3022
772326,53104,2893,6006,2878
1887721,50291,2852,6355,3178
1908235,46513,2651,6539,2731
1634012,63551,3365,7538,3225
594855,58617,3102,5243,3347
1094646,50565,2760,6550,2600
1338496,54943,2994,5662,3213
783036,55593,3037,5824,3089
1647461,45109,2683,6476,2734
46682,4766,143,17,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
131288,4611,265,2700,368
828100,45459,2333,6554,2338
1555209,31778,2151,5580,2427
1515117,31817,1743,4681,1712
730677,42177,2495,4921,2565
1828668,29255,1580,5022,1950
1475377,33378,1930,4902,1705
786098,49714,2955,5301,3214
1937855,38662,2389,5940,2574
1606688,44508,2461,6059,2534
451494,62308,3829,6257,3924
564773,60936,3357,5739,3832
883083,62791,3426,5880,3384
1688192,51373,2736,6915,2945
923086,62571,3517,6336,3383
2082949,58576,3318,8108,3299
2073389,46512,2607,6616,2881
1960591,43111,2666,6666,2808
2012960,46154,2428,6394,2378
895199,41698,2108,5445,2407
1580234,54934,2924,6013,2827
1903386,40955,2496,5772,2647
1994709,56103,2979,7191,2992
2080031,38150,2304,6380,2380
1660283,49740,2567,6337,2693
2052875,59878,3426,8569,3595
2172806,55321,3135,6943,3138
1111549,51366,5985,7551,3990
2216667,57060,3153,8413,3365
2158126,49880,2932,6995,3276
1662510,53663,2621,6391,2585
947264,51998,3157,5994,3287
2094648,46657,2419,6578,2831
2041713,43368,2352,6358,2480
1635926,45644,2601,6274,2450
2047358,48426,2531,6331,2751
1000104,52675,2934,5956,2981
2107171,48361,2635,6464,2822
2011242,31628,1702,5275,1438
673056,39668,2206,4785,2301
1594970,25826,1504,3972,1862
1563683,40313,2158,4921,1903
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
526175,9897,639,2010,607
1000853,38248,2226,4976,2366
1499387,38042,2296,4793,2694
1520515,34760,2087,6120,2158
2047532,45180,2670,5876,2776
1036883,41981,2606,4576,2513
2038864,35227,1982,5844,2505
1560797,33448,2013,5023,1885
1464424,51686,2826,7044,2805
2161070,62105,3195,8600,3482
2285667,52716,2939,7741,3139
2075421,40406,2542,6562,2427
1594404,35786,1667,4706,1729
2042377,47292,2626,6964,2692
1183428,53418,2981,6213,3050
2194574,57204,3102,7399,3335
2241748,41828,2600,6595,2684
